ac_no,ac_name,district,region,reservation,is_reserved,winner_party_2021,margin_pct_polled_2021,turnout_pct_2021,total_electors_2021,votes_polled_2021,valid_votes_2021,tmc_pct_2021,bjp_pct_2021,left_inc_pct_2021,other_pct_2021,winner_pct_2021,winner_party_2026,margin_pct_polled_2026,turnout_pct_2026,total_electors_2026,votes_polled_2026,valid_votes_2026,tmc_pct_2026,bjp_pct_2026,left_inc_pct_2026,other_pct_2026,winner_pct_2026,swing_tmc,swing_bjp,tmc_lead_2021,tmc_lead_2026,roll_change_pct,turnout_change,third_party_hold_2021
135,MANDIRBAZAR,South 24 Parganas,South 24 Parganas,SC,1,TMC,11.78,87.06,229129,199490,197668,48.48230366068357,36.59772952627638,0.0,14.919966813040046,48.04,TMC,0.94,95.99,222142,213229,212193,44.15131507636915,43.2111332607579,0.5462008643074936,12.091350798565458,43.94,-4.330988584314419,6.6134037344815155,11.884574134407188,0.940181815611254,-3.0493739334610637,8.929999999999993,0.0
136,JAYNAGAR,South 24 Parganas,South 24 Parganas,SC,1,TMC,19.11,84.36,239968,202431,201267,52.14565726124998,32.925914332702334,8.629333174340553,6.299095231707136,51.85,TMC,12.03,96.38,227343,219107,218204,49.58387563931,37.50802001796484,9.071786035086433,3.8363183076387233,49.38,-2.5617816219399785,4.582105685262505,19.219742928547646,12.075855621345163,-5.261118149086541,12.019999999999996,0.0
137,BARUIPUR PURBA,South 24 Parganas,South 24 Parganas,SC,1,TMC,22.05,84.92,265091,225114,223259,55.20180597422724,32.96709203212413,9.615289865134216,2.215812128514416,54.75,TMC,13.41,96.8,245159,237319,235636,51.344870902578556,37.84311395542277,8.75078510923628,2.061230032762396,50.98,-3.856935071648685,4.876021923298644,22.234713942103113,13.501756947155783,-7.518927462644898,11.879999999999995,0.0
138,CANNING PASCHIM,South 24 Parganas,South 24 Parganas,SC,1,TMC,16.14,84.74,257681,218354,215322,51.57810163383212,35.21052191601416,5.5303220293328135,7.68105442082091,50.86,TMC,17.63,96.79,238344,230686,228318,52.79829010415298,34.98760500705157,0.46338878231238884,11.750716106483063,52.26,1.2201884703208634,-0.22291690896258842,16.36757971781796,17.810685097101413,-7.504239738281049,12.050000000000011,0.0
139,CANNING PURBA,South 24 Parganas,South 24 Parganas,GEN,0,TMC,22.77,88.72,262349,232766,230499,53.05923236109484,14.968828498171359,0.0,31.9719391407338,52.54,TMC,38.05,97.96,246698,241664,240040,61.94259290118313,11.911764705882353,0.5819863356107315,25.56365605732378,61.53,8.88336054008829,-3.0570637922890054,38.09040386292348,50.03082819530078,-5.965717422212391,9.239999999999995,0.0
140,BARUIPUR PASCHIM,South 24 Parganas,South 24 Parganas,GEN,0,TMC,29.3,83.27,253749,211293,209757,57.688658781351755,28.17355320680597,12.223191597896614,1.9145964139456608,57.27,TMC,8.08,94.77,233239,221031,219921,47.64483610023599,39.522828652106895,11.311334524670222,1.5210007229868907,47.41,-10.043822681115763,11.349275445300925,29.515105574545785,8.122007448129096,-8.082790474051126,11.5,0.0
141,MAGRAHAT PURBA,South 24 Parganas,South 24 Parganas,SC,1,TMC,26.23,85.0,242530,206153,204673,54.20597733946344,27.783830793509647,16.524895809413064,1.4852960576138523,53.82,TMC,14.23,95.47,232718,222178,221320,48.98427616121453,34.703144767757095,15.326676305801554,0.9859027652268209,48.8,-5.221701178248907,6.919313974247448,26.42214654595379,14.281131393457436,-4.045685069888261,10.469999999999999,0.0
142,MAGRAHAT PASCHIM,South 24 Parganas,South 24 Parganas,GEN,0,TMC,24.16,84.68,229437,194282,191996,50.52501093772787,26.07606408466843,0.0,23.3989249776037,49.93,TMC,28.49,94.59,217102,205362,204232,55.73759254181519,27.092228446080927,0.628207136981472,16.54197187512241,55.43,5.212581604087319,1.0161643614124962,24.44894685305944,28.645364095734262,-5.3762034894110355,9.909999999999997,0.0
143,DIAMOND HARBOUR,South 24 Parganas,South 24 Parganas,GEN,0,TMC,7.54,88.35,255132,225397,223948,43.97360101452123,36.38433922160502,17.289281440334364,2.352778323539393,43.69,TMC,13.46,94.69,245251,232238,230859,51.68522777972702,38.14189613573653,8.381739503333204,1.7911365812032454,51.38,7.711626765205793,1.7575569141315128,7.589261792916211,13.543331643990491,-3.8728971669567125,6.340000000000003,0.0
145,SATGACHHIA,South 24 Parganas,South 24 Parganas,GEN,0,TMC,9.9,87.18,270193,235546,234169,50.66212863359369,40.704363088196985,6.926621371744338,1.706886906464989,50.37,BJP,0.17,93.39,256303,239370,237716,46.535361523835164,46.70405021117636,5.600380285719093,1.1602079792693802,46.38,-4.126767109758525,5.999687122979374,9.957765545396704,-0.16868868734119502,-5.140769746070406,6.209999999999994,0.0
146,BISHNUPUR,South 24 Parganas,South 24 Parganas,SC,1,TMC,24.76,85.26,278650,237570,235707,57.91469918161107,32.954897393798234,7.6344783990293035,1.495925025561396,57.46,TMC,14.74,93.38,268346,250592,248924,53.28815220709936,38.45430733878614,6.626922273464993,1.6306181806495155,52.93,-4.626546974511712,5.499409944987903,24.959801787812836,14.833844868313221,-3.6978288175130047,8.11999999999999,0.0
147,SONARPUR DAKSHIN,South 24 Parganas,South 24 Parganas,GEN,0,TMC,11.25,80.76,288263,232807,230257,47.43482282840478,36.06448446735604,13.801100509430766,2.69959219480841,46.92,BJP,14.52,94.35,261143,246393,244443,38.12258890620717,52.76076631361913,7.425862061912184,1.690782718261517,52.34,-9.312233922197613,16.69628184626309,11.370338361048745,-14.638177407411959,-9.408075264602111,13.58999999999999,0.0
148,BHANGAR,South 24 Parganas,South 24 Parganas,GEN,0,RSSCMJP,10.8,89.07,271897,242185,238942,34.77245524018381,16.207280427886264,2.0632622142612016,46.95700211766872,45.1,AISF,12.0,98.04,272748,267394,265799,35.54076576661312,11.353315851451661,0.22498203529734875,52.880936346637874,47.33,0.7683105264293104,-4.853964576434603,18.565174812297546,24.18744991516146,0.3129861675561063,8.970000000000013,45.1
149,KASBA,South 24 Parganas,South 24 Parganas,GEN,0,TMC,28.51,72.86,306266,223154,220678,54.99959216596127,26.16935081884012,17.754375152937765,1.0766818622608507,54.39,TMC,8.7,90.78,265693,241206,239304,49.26495169324374,40.50036773309264,9.218817905258582,1.0158626684050414,48.88,-5.73464047271753,14.331016914252519,28.83024134712115,8.7645839601511,-13.247634409304332,17.92,0.0
150,JADAVPUR,South 24 Parganas,South 24 Parganas,GEN,0,TMC,18.04,71.85,299818,215419,212689,46.123682936117994,24.98436684548801,27.848642854120335,1.043307364273658,45.54,BJP,11.99,88.56,260915,231075,229099,34.25724250214972,46.35506920588916,18.616406007883054,0.7712822840780623,45.96,-11.866440433968272,21.370702360401147,21.139316090629983,-12.097826703739436,-12.975538493352634,16.710000000000008,0.0
151,SONARPUR UTTAR,South 24 Parganas,South 24 Parganas,GEN,0,TMC,15.01,80.08,300330,240495,238381,50.32154408279183,35.181914666017846,12.333197696125112,2.163343555065211,49.88,BJP,3.82,93.83,273312,256444,254845,43.17016225548863,47.01838372343974,8.348996448821833,1.462457572249799,46.73,-7.151381827303204,11.836469057421894,15.139629416773985,-3.848221467951113,-8.996104285286188,13.75,0.0
152,TOLLYGANJ,South 24 Parganas,South 24 Parganas,GEN,0,TMC,25.37,73.18,269713,197365,195055,52.00584450539591,26.331034836328215,20.813103996308733,0.8500166619671374,51.4,BJP,2.92,89.38,230098,205661,204160,40.35756269592476,43.30280172413793,15.380583855799372,0.959051724137931,42.99,-11.64828180947115,16.971766887809714,25.6748096690677,-2.945239028213166,-14.687834846670345,16.19999999999999,0.0
153,BEHALA PURBA,South 24 Parganas,South 24 Parganas,GEN,0,TMC,16.87,71.97,308285,221872,219037,50.66176034186005,33.57423631623881,13.774841693412528,1.9891616484886114,50.01,BJP,10.71,90.31,259876,234687,233052,38.77460824193742,49.56061308205894,10.244065702075073,1.4207129739285653,49.22,-11.88715209992263,15.986376765820133,17.087524025621242,-10.786004840121521,-15.702677717047543,18.340000000000003,0.0
154,BEHALA PASCHIM,South 24 Parganas,South 24 Parganas,GEN,0,TMC,21.95,74.02,313198,231816,229383,50.037709856440976,27.85472332300127,20.711648204095333,1.395918616462423,49.51,BJP,10.34,89.66,266349,238796,237312,37.280879180151025,47.68869673678533,13.603189050701186,1.4272350323624596,47.39,-12.756830676289951,19.83397341378406,22.182986533439706,-10.407817556634306,-14.958269209892784,15.64,0.0
155,MAHESHTALA,South 24 Parganas,South 24 Parganas,GEN,0,TMC,26.34,81.17,271007,219969,217920,56.90528634361233,30.313417767988252,11.598751835535976,1.1825440528634361,56.38,TMC,14.32,94.36,243529,229791,228518,51.11676104289378,36.713956887422434,10.658241363918815,1.5110407057649726,50.83,-5.788525300718554,6.400539119434182,26.59186857562408,14.402804155471344,-10.139221496123717,13.189999999999998,0.0
156,BUDGE BUDGE,South 24 Parganas,South 24 Parganas,GEN,0,TMC,20.62,84.68,256136,216892,214157,57.13425197401906,36.255177276484076,5.047231703843442,1.5633390456534224,56.41,TMC,21.48,94.8,230052,218093,216100,58.81119851920407,37.13142063859324,2.4632114761684405,1.5941693660342433,58.27,1.676946545185011,0.8762433621091645,20.879074697534982,21.67977788061083,-10.183652434644097,10.11999999999999,0.0
157,METIABURUZ,South 24 Parganas,South 24 Parganas,GEN,0,TMC,60.84,76.7,256315,196582,193574,78.04043931519729,16.253215824439234,0.0,5.706344860363479,76.85,TMC,48.8,94.99,189557,180068,178383,69.64228654075781,20.378062932005854,8.973949311313298,1.005701215923042,68.99,-8.398152774439481,4.1248471075666195,61.78722349075805,49.264223608751955,-26.045295827399883,18.289999999999992,0.0
158,KOLKATA PORT,Kolkata,Kolkata & Howrah,GEN,0,TMC,44.97,64.61,235933,152443,151083,69.85762792637159,24.482569183826108,3.6999530059636094,1.9598498838386846,69.23,TMC,36.25,90.03,171825,154702,154129,65.6761543901537,29.291048407502807,3.311511785582207,1.7212854167612843,65.43,-4.181473536217894,4.808479223676699,45.375058742545484,36.38510598265089,-27.172120898729723,25.42,0.0
159,BHABANIPUR,Kolkata,Kolkata & Howrah,GEN,0,TMC,22.55,61.72,206389,127376,125806,58.427261020936996,35.59925599732922,4.142091792124382,1.8313911896093986,57.71,BJP,10.83,86.83,160563,139413,138584,42.43779945736882,53.33732609825088,3.472983894244646,0.7518905501356578,53.02,-15.989461563568177,17.738070100921654,22.828005023607773,-10.899526640882058,-22.203702716714556,25.11,0.0
160,RASHBEHARI,Kolkata,Kolkata & Howrah,GEN,0,TMC,17.21,60.41,206013,124455,122793,53.50793612013714,36.06883128517098,8.399501600254085,2.0237309944377935,52.79,BJP,15.03,87.53,158586,138814,137518,38.72802105906136,53.90058028767143,1.7648598728893672,5.606538780377841,53.4,-14.779915061075776,17.83174900250045,17.43910483496616,-15.17255922861007,-23.021362729536488,27.120000000000005,0.0
161,BALLYGUNGE,Kolkata,Kolkata & Howrah,GEN,0,TMC,49.92,60.95,247662,150962,149645,71.22523305155535,20.866717899027698,5.662735139830933,2.24531390958602,70.6,TMC,36.73,88.57,188988,167384,166565,65.12832828025095,28.22021433074175,5.499354606309849,1.1521027826974455,64.81,-6.096904771304395,7.353496431714053,50.35851515252765,36.9081139495092,-23.691159725755263,27.61999999999999,0.0
162,CHOWRANGEE,Kolkata,Kolkata & Howrah,GEN,0,TMC,40.67,53.55,208201,111493,110281,63.565800092491,22.449016603041322,12.936045193641696,1.049138110825981,62.87,TMC,19.98,86.91,126715,110122,109290,57.588068441760456,37.45630890291884,4.317869887455394,0.6377527678653124,57.15,-5.977731650730547,15.00729229987752,41.11678348944968,20.131759538841614,-39.13814054687538,33.36,0.0
163,ENTALLY,Kolkata,Kolkata & Howrah,GEN,0,TMC,37.14,67.97,230814,156874,155883,65.24701218221358,27.87475221800966,0.0,6.8782355997767555,64.83,TMC,20.58,92.25,179088,165207,164515,57.39719782390664,36.72674224234872,3.9528310488405314,1.9232288849041121,57.16,-7.8498143583069435,8.85199002433906,37.37225996420392,20.670455581557917,-22.41025241103226,24.28,0.0
164,BELEGHATA,Kolkata,Kolkata & Howrah,GEN,0,TMC,42.36,63.18,250881,158506,156942,65.74530718354552,22.965171846924342,8.94916593391189,2.340355035618254,65.1,TMC,16.41,91.28,190746,174108,172540,54.33928364437232,37.77732699663846,7.049379853946911,0.8340095050423091,53.85,-11.406023539173198,14.812155149714116,42.78013533662118,16.561956647733865,-23.96953137144702,28.1,0.0
165,JORASANKO,Kolkata,Kolkata & Howrah,GEN,0,TMC,12.88,49.99,197950,98955,97927,53.22638291788781,40.21362851920308,4.86995414951954,1.6900344133895657,52.67,BJP,5.43,87.05,122746,106847,106175,44.33341182010831,49.79326583470685,4.915469743348246,0.9578526018365905,49.48,-8.892971097779501,9.579637315503774,13.012754398684734,-5.459854014598541,-37.99141197272038,37.059999999999995,0.0
166,SHYAMPUKUR,Kolkata,Kolkata & Howrah,GEN,0,TMC,21.87,58.32,176557,102970,101907,54.741087462097795,32.64250738418362,10.625374115615218,1.9910310381033687,54.18,BJP,12.53,88.53,131890,116768,115826,39.382349386148185,52.01595496693316,7.331687185951341,1.270008460967313,51.6,-15.35873807594961,19.37344758274954,22.09858007791418,-12.633605580784973,-25.298911966107262,30.21,0.0
167,MANIKTALA,Kolkata,Kolkata & Howrah,GEN,0,TMC,15.22,62.93,211308,132967,131547,51.370992877070556,35.98637749245517,10.272374132439356,2.370255498034923,50.82,BJP,10.38,90.82,165961,150722,149664,40.57488774855677,51.02763523626256,6.975625400898012,1.4218516142826598,50.67,-10.796105128513787,15.041257743807392,15.384615384615387,-10.452747487705793,-21.46014348723191,27.889999999999993,0.0
168,KASHIPUR-BELGACHHIA,Kolkata,Kolkata & Howrah,GEN,0,TMC,26.24,60.29,223714,134872,133295,57.15293146779699,30.602798304512547,11.070932893206797,1.173337334483664,56.48,BJP,1.1,89.6,168019,150542,149292,44.68893175789727,45.79481820861131,8.36682474613509,1.1494252873563218,45.41,-12.463999709899717,15.192019904098764,26.550133163284443,-1.1058864507140385,-24.895625664911446,29.309999999999995,0.0
169,BALLY,Howrah,Kolkata & Howrah,GEN,0,TMC,4.95,71.44,176197,125873,124667,42.791596813912264,37.78866901425397,17.679097114713596,1.7406370571201681,42.38,BJP,10.18,88.08,133780,117838,116914,39.03895170809313,49.30034042116427,10.74892656140411,0.9117813093384881,48.91,-3.752645105819134,11.511671406910303,5.002927799658295,-10.261388713071142,-24.073622138855942,16.64,0.0
170,HOWRAH UTTAR,Howrah,Kolkata & Howrah,GEN,0,TMC,3.69,68.51,218547,149720,148050,48.3451536643026,44.61533265788585,5.493414387031408,1.5460992907801419,47.81,BJP,8.45,88.64,150110,133063,132215,42.57383806678516,51.082706198237716,5.231630299133986,1.1118254358431343,50.76,-5.771315597517443,6.467373540351865,3.729821006416749,-8.508868131452559,-31.314545612614218,20.129999999999995,0.0
171,HOWRAH MADHYA,Howrah,Kolkata & Howrah,GEN,0,TMC,23.85,73.21,266542,195144,192409,57.97753743328015,33.7858416186353,6.72629658695799,1.5103243611265584,57.16,TMC,8.31,90.02,214910,193459,192349,49.88224529371091,41.520881314693604,7.2924735766757305,1.3043998149197553,49.6,-8.095292139569239,7.735039696058301,24.191695814644845,8.361363979017305,-19.371055968665353,16.810000000000002,0.0
172,SHIBPUR,Howrah,Kolkata & Howrah,GEN,0,TMC,17.89,77.98,233676,182219,180307,51.23040148191695,33.148463453997906,13.848602661017043,1.7725324030681004,50.69,BJP,8.86,92.94,195103,181323,180023,40.85977902823528,49.77975036523111,8.073968326269421,1.2865022802641886,49.42,-10.37062245368167,16.631286911233204,18.081938027919044,-8.919971336995829,-16.507043941183518,14.959999999999994,0.0
173,HOWRAH DAKSHIN,Howrah,Kolkata & Howrah,GEN,0,TMC,23.31,73.73,294243,216940,213992,54.59970466185652,30.968447418595087,12.751411267710942,1.6804366518374518,53.86,TMC,3.53,92.24,240748,222054,220480,45.60050798258345,42.05007256894049,10.979227140783745,1.3701923076923077,45.28,-8.99919667927307,11.081625150345406,23.631257243261434,3.5504354136429583,-18.180551448972448,18.50999999999999,0.0
174,SANKRAIL,Howrah,Kolkata & Howrah,SC,1,TMC,18.2,80.17,277076,222127,220277,50.79422726839388,32.44142602268961,15.500483482161098,1.2638632267554035,50.37,TMC,7.3,95.37,240335,229210,227441,46.34696470733069,38.98681416279387,13.805338527354348,0.8608826025210934,45.99,-4.447262561063191,6.545388140104258,18.35280124570427,7.360150544536822,-13.260260722689798,15.200000000000003,0.0
175,PANCHLA,Howrah,Kolkata & Howrah,GEN,0,TMC,15.09,81.53,266183,217009,214598,48.729251903559216,33.467693081948575,0.0,17.803055014492212,48.19,TMC,16.3,94.63,248515,235163,233424,53.1080780039756,36.6915998354925,9.584275824251149,0.6160463362807594,52.72,4.378826100416383,3.223906753543922,15.261558821610642,16.416478168483103,-6.637538836063905,13.099999999999994,0.0
176,ULUBERIA PURBA,Howrah,Kolkata & Howrah,GEN,0,TMC,8.87,82.57,233764,193021,190910,45.32292703368079,36.352207846629305,0.0,18.324865119689907,44.83,TMC,5.69,95.16,218601,208025,206774,46.250012090494934,40.52492092816311,0.9314517299080155,12.293615251433932,45.97,0.9270850568141427,4.172713081533807,8.970719187051486,5.725091162331822,-6.486456426139187,12.590000000000003,0.0
177,ULUBERIA UTTAR,Howrah,Kolkata & Howrah,SC,1,TMC,11.31,82.78,224423,185780,184532,49.58543775605315,38.20367199184965,10.454555307480545,1.7563349446166518,49.25,BJP,2.05,94.76,214715,203466,202375,44.04842495367511,46.1124150710315,7.984187770228536,1.854972205064855,45.87,-5.537012802378044,7.908743079181846,11.3817657642035,-2.06399011735639,-4.325759837449816,11.980000000000004,0.0
178,ULUBERIA DAKSHIN,Howrah,Kolkata & Howrah,GEN,0,TMC,14.06,85.12,237620,202266,200792,50.73907326985139,36.576158412685764,10.513367066416988,2.1714012510458582,50.37,TMC,7.6,95.43,237104,226271,224825,48.77082175025019,41.12620927387968,7.288780162348493,2.814188813521628,48.46,-1.9682515196011963,4.550050861193917,14.162914857165624,7.6446124763705114,-0.21715343826277378,10.310000000000002,0.0
179,SHYAMPUR,Howrah,Kolkata & Howrah,GEN,0,TMC,14.2,86.14,257593,221889,220747,52.00704879341509,37.73233611328806,9.244972751611574,1.0156423416852778,51.74,BJP,9.1,94.31,259440,244669,243576,42.44712122705028,51.585952639012056,4.393289979308307,1.573636154629356,51.36,-9.559927566364806,13.853616525723993,14.274712680127024,-9.138831411961775,0.717022589899563,8.170000000000002,0.0
180,BAGNAN,Howrah,Kolkata & Howrah,GEN,0,TMC,15.06,86.47,231216,199935,198387,53.452091114841195,38.26964468437952,7.336670245530201,0.9415939552490838,53.04,TMC,5.18,94.66,230726,218406,216358,48.55840782406937,43.32818754101998,7.085016500429843,1.0283881344808141,48.1,-4.8936832907718255,5.058542856640457,15.182446430461674,5.230220283049391,-0.21192305030793834,8.189999999999998,0.0
181,AMTA,Howrah,Kolkata & Howrah,GEN,0,TMC,12.55,79.73,261881,208810,207508,49.36918094724059,36.740752163772,12.100256375657805,1.7898105133296065,49.06,BJP,1.88,92.18,257113,237001,235146,42.6096978047681,44.50384016738537,10.862613014892876,2.0238490129536544,44.16,-6.759483142472483,7.763088003613369,12.628428783468586,-1.8941423626172664,-1.8206742757206462,12.450000000000003,0.0
182,UDAYNARAYANPUR,Howrah,Kolkata & Howrah,GEN,0,TMC,7.06,84.18,235467,198211,196991,51.53027295663254,44.4243645648786,2.6285464818189666,1.4168159966698985,51.21,TMC,5.72,93.15,229303,213603,212581,49.77020523941462,44.01851529534625,4.261904873906888,1.949374591332245,49.53,-1.7600677172179147,-0.4058492695323537,7.105908391753935,5.751689944068374,-2.617776588651488,8.969999999999999,0.0
183,JAGATBALLAVPUR,Howrah,Kolkata & Howrah,GEN,0,TMC,12.39,81.8,288158,235721,232952,50.0369174765617,37.50386345684948,0.0,12.459219066588826,49.45,BJP,2.64,93.23,270866,252515,250316,43.51979098419598,46.184822384505985,0.7210885440802826,9.574298087217757,45.78,-6.517126492365719,8.680958927656505,12.533054019712218,-2.6650314003100064,-6.000874520228483,11.430000000000007,0.0
184,DOMJUR,Howrah,Kolkata & Howrah,GEN,0,TMC,16.98,83.87,299250,250978,248896,52.431135896117254,35.30751799948573,9.147595782977628,3.113750321419388,52.0,TMC,16.59,94.37,269344,254187,253004,52.97781853251332,36.30733110938957,8.531880918878754,2.1829694392183523,52.73,0.5466826363960635,0.9998131099038403,17.123617896631522,16.670487423123745,-9.993650793650799,10.5,0.0
185,UTTARPARA,Hooghly,Hooghly & Purba Medinipur,GEN,0,TMC,18.0,76.94,259814,199894,196541,47.7650973588208,29.45390529202558,21.73490518517765,1.0460921639759644,46.96,BJP,5.07,89.88,228576,205454,203732,34.45555926413131,39.56766732766576,25.319537431527692,0.65723597667524,39.24,-13.309538094689493,10.113762035640178,18.311192066795222,-5.11210806353445,-12.023216608804766,12.939999999999998,0.0
186,SREERAMPUR,Hooghly,Hooghly & Purba Medinipur,GEN,0,TMC,12.46,74.41,252758,188081,185681,50.09720973066711,37.47717860201097,10.448565012036772,1.9770466552851396,49.46,BJP,4.66,90.34,206216,186297,184480,41.7167172593235,46.424544666088465,10.852124891587163,1.0066131830008673,45.97,-8.380492471343608,8.947366064077492,12.620031128656137,-4.707827406764963,-18.41366049739276,15.930000000000007,0.0
187,CHAMPDANI,Hooghly,Hooghly & Purba Medinipur,GEN,0,TMC,14.95,76.37,263372,201131,197784,51.05165230756785,35.84415321765158,11.766371395057234,1.3378230797233346,50.2,BJP,1.48,91.95,222304,204415,202388,44.80403976520347,46.29918769887543,8.075083502974485,0.8216890329466174,45.84,-6.247612542364379,10.455034481223848,15.207499089916269,-1.4951479336719586,-15.593153410385307,15.579999999999998,0.0
188,SINGUR,Hooghly,Hooghly & Purba Medinipur,GEN,0,TMC,12.35,85.04,246867,209938,207593,48.68998472973559,36.20256945080036,14.459061721734356,0.6483840977296922,48.15,BJP,9.63,93.71,237516,222573,220683,41.493907550649574,51.20829425012348,6.042604097279809,1.2551941019471369,50.77,-7.196077179086018,15.005724799323119,12.48741527893523,-9.714386699473906,-3.78786958159657,8.669999999999987,0.0
189,CHANDANNAGAR,Hooghly,Hooghly & Purba Medinipur,GEN,0,TMC,17.03,79.36,229572,182178,179155,48.43738662052413,31.117747202143395,18.81164354888225,1.6332226284502247,47.63,BJP,7.19,91.71,203795,186909,184893,39.39143180109577,46.661041791739,12.911251372415396,1.0362750347498282,46.16,-9.04595481942836,15.543294589595607,17.319639418380735,-7.269609990643232,-11.228285679438255,12.349999999999994,0.0
190,CHUNCHURA,Hooghly,Hooghly & Purba Medinipur,GEN,0,TMC,7.23,81.06,314274,254737,250399,46.76695993194861,39.41189860981873,11.492458036972991,2.3286834212596697,45.97,BJP,17.02,92.38,276244,255204,252189,37.38029810975102,54.60349182557526,6.597036349721836,1.4191737149518813,53.96,-9.386661822197595,15.191593215756534,7.355061322129885,-17.223193715824245,-12.100905579207954,11.319999999999993,0.0
191,BALAGARH,Hooghly,Hooghly & Purba Medinipur,SC,1,TMC,2.63,84.94,258955,219957,216852,46.28225702322321,43.615000092228804,9.114972423588439,0.9877704609595485,45.63,BJP,18.54,93.99,240491,226031,224684,37.25676950739705,55.91141336276726,5.190400740595681,1.6414163892399993,55.58,-9.025487515826157,12.296413270538459,2.667256930994405,-18.65464385537021,-7.13019636616401,9.049999999999997,0.0
192,PANDUA,Hooghly,Hooghly & Purba Medinipur,GEN,0,TMC,14.24,82.68,270503,223664,221500,46.444243792325054,32.061399548532734,18.72415349887133,2.7702031602708805,45.99,BJP,2.24,93.78,249215,233718,232067,41.4195038501812,43.67230153360883,12.794149965311743,2.114044650898232,43.36,-5.024739942143853,11.610901985076097,14.38284424379232,-2.25279768342763,-7.869783329574897,11.099999999999994,0.0
193,SAPTAGRAM,Hooghly,Hooghly & Purba Medinipur,GEN,0,TMC,5.08,81.84,234840,192190,189153,49.339952313735445,44.173764095732025,4.40489973724974,2.081383853282792,48.56,BJP,11.85,93.35,210597,196584,195483,40.476665490093765,52.39023342183208,5.570305346244942,1.5627957418292129,52.1,-8.86328682364168,8.216469326100054,5.16618821800342,-11.913567931738314,-10.323198773633113,11.509999999999991,0.0
194,CHANDITALA,Hooghly,Hooghly & Purba Medinipur,GEN,0,TMC,19.96,78.67,263257,207106,204950,50.31373505733106,30.139546230787996,18.131739448646012,1.4149792632349354,49.79,TMC,8.64,92.24,246622,227472,226021,47.40400228297371,38.704368178178136,12.342215988779804,1.5494135500683566,47.1,-2.9097327743573516,8.56482194739014,20.174188826543062,8.699634104795571,-6.3189202946170475,13.569999999999993,0.0
195,JANGIPARA,Hooghly,Hooghly & Purba Medinipur,GEN,0,TMC,8.52,81.86,257025,210411,207371,49.13174937672095,40.487339116848545,0.0,10.380911506430504,48.42,BJP,0.37,92.49,251164,232291,229903,44.169497570714604,44.54443830659017,8.573180863233624,2.712883259461599,44.09,-4.962251806006343,4.057099189741628,8.644410259872402,-0.374940735875569,-2.2803229257854274,10.629999999999995,0.0
196,HARIPAL,Hooghly,Hooghly & Purba Medinipur,GEN,0,TMC,10.45,81.87,269649,220774,217407,50.69523980368617,40.08288601562967,0.0,9.221874180684155,49.92,BJP,1.42,93.03,264434,245994,244247,44.97250733888236,46.400569914881245,0.7557922922287684,7.8711304540076235,46.07,-5.722732464803812,6.317683899251577,10.612353788056502,-1.4280625759988865,-1.9339956758601007,11.159999999999997,0.0
197,DHANEKHALI,Hooghly,Hooghly & Purba Medinipur,SC,1,TMC,12.9,86.12,271518,233838,231656,53.8626238905964,40.84375107918638,3.8993162275097557,1.3943088027074628,53.36,TMC,5.27,94.23,262844,247691,244795,50.43485365305664,45.10100287996078,1.3717600441185482,3.092383422864029,49.85,-3.427770237539761,4.257251800774398,13.01887281141002,5.333850773095861,-3.194631663462455,8.11,0.0
198,TARAKESWAR,Hooghly,Hooghly & Purba Medinipur,GEN,0,TMC,3.63,85.86,239820,205917,203165,47.5957965200699,43.912091157433615,7.183816110058327,1.308296212438166,46.96,BJP,13.99,94.03,235634,221578,220093,39.02986464812602,53.11436529103606,4.858400766948518,2.997369293889401,52.76,-8.565931871943874,9.202274133602444,3.6837053626362817,-14.084500642910037,-1.7454757734967852,8.170000000000002,0.0
199,PURSURAH,Hooghly,Hooghly & Purba Medinipur,GEN,0,BJP,12.63,85.8,259988,223074,220286,41.380750478922856,54.172303278465264,3.5535621873382786,0.8933840552735989,53.5,BJP,22.19,92.73,259825,240924,238145,35.84706796279578,58.29263683890067,4.144953704675723,1.7153414936278317,57.62,-5.5336825161270795,4.120333560435405,-12.791552799542409,-22.445568876104893,-0.0626952013169868,6.930000000000007,0.0
200,ARAMBAG,Hooghly,Hooghly & Purba Medinipur,SC,1,BJP,3.26,85.38,257621,219960,216789,44.25316782678088,47.56145376379798,6.9030255225126735,1.2823528869084686,46.88,BJP,12.28,93.04,253519,235875,234269,40.14231503101136,52.50374569405256,5.852246776141956,1.5016924987941214,52.15,-4.1108527957695244,4.942291930254584,-3.3082859370170965,-12.361430663041205,-1.592261500421166,7.660000000000011,0.0
201,GOGHAT,Hooghly,Hooghly & Purba Medinipur,SC,1,BJP,1.89,89.04,246570,219545,217063,45.18503844505973,47.09554369008076,6.6238833886936055,1.0955344761659058,46.56,BJP,21.16,94.36,248328,234321,231900,36.61750754635619,57.998275118585596,4.865890470030186,0.5183268650280293,57.4,-8.567530898703545,10.902731428504836,-1.910505245021028,-21.38076757222941,0.7129821146124815,5.319999999999993,0.0
